[2026-08-21 13:40:30] BUILD start: none
  스캔 11600개 처리, GICP 성공 11096 실패 503 (필터폴백 0)
  스캔 11800개 처리, GICP 성공 11296 실패 503 (필터폴백 0)
  스캔 12000개 처리, GICP 성공 11492 실패 507 (필터폴백 0)
  스캔 12200개 처리, GICP 성공 11669 실패 530 (필터폴백 0)
  스캔 12400개 처리, GICP 성공 11862 실패 537 (필터폴백 0)
  스캔 12600개 처리, GICP 성공 12059 실패 540 (필터폴백 0)
  스캔 12800개 처리, GICP 성공 12259 실패 540 (필터폴백 0)
  스캔 13000개 처리, GICP 성공 12450 실패 549 (필터폴백 0)
  스캔 13200개 처리, GICP 성공 12647 실패 552 (필터폴백 0)
  스캔 13400개 처리, GICP 성공 12842 실패 557 (필터폴백 0)
  스캔 13600개 처리, GICP 성공 13041 실패 558 (필터폴백 0)
  스캔 13800개 처리, GICP 성공 13236 실패 563 (필터폴백 0)
  스캔 14000개 처리, GICP 성공 13423 실패 576 (필터폴백 0)
  스캔 14200개 처리, GICP 성공 13614 실패 585 (필터폴백 0)
  스캔 14400개 처리, GICP 성공 13812 실패 587 (필터폴백 0)
  스캔 14600개 처리, GICP 성공 14008 실패 591 (필터폴백 0)
  스캔 14800개 처리, GICP 성공 14201 실패 598 (필터폴백 0)
  스캔 15000개 처리, GICP 성공 14397 실패 602 (필터폴백 0)
  스캔 15200개 처리, GICP 성공 14597 실패 602 (필터폴백 0)
  스캔 15400개 처리, GICP 성공 14796 실패 603 (필터폴백 0)
  스캔 15600개 처리, GICP 성공 14991 실패 608 (필터폴백 0)
  스캔 15800개 처리, GICP 성공 15172 실패 627 (필터폴백 0)
  스캔 16000개 처리, GICP 성공 15360 실패 639 (필터폴백 0)
  스캔 16200개 처리, GICP 성공 15558 실패 641 (필터폴백 0)
  스캔 16400개 처리, GICP 성공 15756 실패 643 (필터폴백 0)
  스캔 16600개 처리, GICP 성공 15955 실패 644 (필터폴백 0)
  스캔 16800개 처리, GICP 성공 16147 실패 652 (필터폴백 0)
  스캔 17000개 처리, GICP 성공 16344 실패 655 (필터폴백 0)
  스캔 17200개 처리, GICP 성공 16542 실패 657 (필터폴백 0)
  스캔 17400개 처리, GICP 성공 16739 실패 660 (필터폴백 0)
  스캔 17600개 처리, GICP 성공 16912 실패 687 (필터폴백 0)
  스캔 17800개 처리, GICP 성공 17095 실패 704 (필터폴백 0)
  스캔 18000개 처리, GICP 성공 17287 실패 712 (필터폴백 0)
  스캔 18200개 처리, GICP 성공 17486 실패 713 (필터폴백 0)
  스캔 18400개 처리, GICP 성공 17684 실패 715 (필터폴백 0)
  스캔 18600개 처리, GICP 성공 17873 실패 726 (필터폴백 0)
  스캔 18800개 처리, GICP 성공 18068 실패 731 (필터폴백 0)
  스캔 19000개 처리, GICP 성공 18267 실패 732 (필터폴백 0)
  스캔 19200개 처리, GICP 성공 18461 실패 738 (필터폴백 0)
  스캔 19400개 처리, GICP 성공 18634 실패 765 (필터폴백 0)
  스캔 19600개 처리, GICP 성공 18822 실패 777 (필터폴백 0)
  스캔 19800개 처리, GICP 성공 19018 실패 781 (필터폴백 0)
  스캔 20000개 처리, GICP 성공 19218 실패 781 (필터폴백 0)
  스캔 20200개 처리, GICP 성공 19413 실패 786 (필터폴백 0)
  스캔 20400개 처리, GICP 성공 19597 실패 802 (필터폴백 0)
  스캔 20600개 처리, GICP 성공 19793 실패 806 (필터폴백 0)
  스캔 20800개 처리, GICP 성공 19992 실패 807 (필터폴백 0)
  스캔 21000개 처리, GICP 성공 20185 실패 814 (필터폴백 0)
  스캔 21200개 처리, GICP 성공 20365 실패 834 (필터폴백 0)
  스캔 21400개 처리, GICP 성공 20558 실패 841 (필터폴백 0)
  스캔 21600개 처리, GICP 성공 20749 실패 850 (필터폴백 0)
  스캔 21800개 처리, GICP 성공 20949 실패 850 (필터폴백 0)
  스캔 22000개 처리, GICP 성공 21145 실패 854 (필터폴백 0)
  스캔 22200개 처리, GICP 성공 21338 실패 861 (필터폴백 0)
  스캔 22400개 처리, GICP 성공 21530 실패 869 (필터폴백 0)
  스캔 22600개 처리, GICP 성공 21727 실패 872 (필터폴백 0)
  스캔 22800개 처리, GICP 성공 21926 실패 873 (필터폴백 0)
  스캔 23000개 처리, GICP 성공 22124 실패 875 (필터폴백 0)
  스캔 23200개 처리, GICP 성공 22324 실패 875 (필터폴백 0)
  스캔 23400개 처리, GICP 성공 22524 실패 875 (필터폴백 0)
  스캔 23600개 처리, GICP 성공 22724 실패 875 (필터폴백 0)
  스캔 23800개 처리, GICP 성공 22924 실패 875 (필터폴백 0)
  스캔 24000개 처리, GICP 성공 23124 실패 875 (필터폴백 0)
  스캔 24200개 처리, GICP 성공 23324 실패 875 (필터폴백 0)
  스캔 24400개 처리, GICP 성공 23524 실패 875 (필터폴백 0)
  스캔 24600개 처리, GICP 성공 23724 실패 875 (필터폴백 0)
  스캔 24800개 처리, GICP 성공 23924 실패 875 (필터폴백 0)
  스캔 25000개 처리, GICP 성공 24124 실패 875 (필터폴백 0)
  스캔 25200개 처리, GICP 성공 24324 실패 875 (필터폴백 0)
  스캔 25400개 처리, GICP 성공 24524 실패 875 (필터폴백 0)
  스캔 25600개 처리, GICP 성공 24724 실패 875 (필터폴백 0)
  스캔 25800개 처리, GICP 성공 24924 실패 875 (필터폴백 0)
  스캔 26000개 처리, GICP 성공 25124 실패 875 (필터폴백 0)
  스캔 26200개 처리, GICP 성공 25324 실패 875 (필터폴백 0)
  스캔 26400개 처리, GICP 성공 25524 실패 875 (필터폴백 0)
[WARN] [1787294967.938583161] [rosbag2_storage_mcap]: attempted to read in receive timestamp order with no message index
  스캔 26600개 처리, GICP 성공 25724 실패 875 (필터폴백 0)
  스캔 26800개 처리, GICP 성공 25924 실패 875 (필터폴백 0)
  스캔 27000개 처리, GICP 성공 26124 실패 875 (필터폴백 0)
  스캔 27200개 처리, GICP 성공 26324 실패 875 (필터폴백 0)
  스캔 27400개 처리, GICP 성공 26524 실패 875 (필터폴백 0)
전처리=flatness (gicp_downsample=0.3)
스캔 27598개 (TF 조회 실패로 스킵 29개)
GICP: 성공 26722, 실패(GT로 대체) 875 (그 중 수렴했지만 이동량 상한 2.0m 초과로 기각 75), 첫 스캔이라 스킵 1
필터링: 스캔당 폴백(점 10개 미만으로 필터 후 원본 사용) 0회, 필터 전 점 338741908개 -> 필터 후 324668445개 (4.2% 감소)
baseline 점 338741908개 -> /tmp/gicp_preproc/baseline_flatness.npy
방법B(flatness) 점 324668445개 -> /tmp/gicp_preproc/methodb_flatness.npy
[2026-08-21 16:04:30] BUILD done: flatness (exit 0)
[2026-08-21 16:04:30] SCORE start: methodb_flatness
[methodb_flatness] wheel FN%=30.41% (GT통과가능 618378개 중 pipeline이 막힘판정 188056개, 미측정 1.6%)
[methodb_flatness] leg FN%=21.35% (GT통과가능 618378개 중 pipeline이 막힘판정 132010개, 미측정 1.6%)
[methodb_flatness] 저장: /tmp/gicp_preproc/methodb_flatness_fn.json
로그: /tmp/trav_fn_methodb_flatness   결과: /tmp/gicp_preproc/methodb_flatness_fn.json
[2026-08-21 16:19:27] SCORE done: methodb_flatness (exit 0)
[2026-08-21 16:19:28] ALL DONE: sor flatness
[2026-08-21 16:19:42] BUILD start: combo
  스캔 200개 처리, GICP 성공 169 실패 30 (필터폴백 0)
  스캔 400개 처리, GICP 성공 329 실패 70 (필터폴백 0)
  스캔 600개 처리, GICP 성공 516 실패 83 (필터폴백 0)
  스캔 800개 처리, GICP 성공 700 실패 99 (필터폴백 0)
  스캔 1000개 처리, GICP 성공 895 실패 104 (필터폴백 0)
  스캔 1200개 처리, GICP 성공 1091 실패 108 (필터폴백 0)
  스캔 1400개 처리, GICP 성공 1274 실패 125 (필터폴백 0)
  스캔 1600개 처리, GICP 성공 1450 실패 149 (필터폴백 0)
  스캔 1800개 처리, GICP 성공 1625 실패 174 (필터폴백 0)
  스캔 2000개 처리, GICP 성공 1794 실패 205 (필터폴백 0)
  스캔 2200개 처리, GICP 성공 1980 실패 219 (필터폴백 0)
  스캔 2400개 처리, GICP 성공 2173 실패 226 (필터폴백 0)
  스캔 2600개 처리, GICP 성공 2364 실패 235 (필터폴백 0)
  스캔 2800개 처리, GICP 성공 2562 실패 237 (필터폴백 0)
  스캔 3000개 처리, GICP 성공 2748 실패 251 (필터폴백 0)
  스캔 3200개 처리, GICP 성공 2942 실패 257 (필터폴백 0)
  스캔 3400개 처리, GICP 성공 3118 실패 281 (필터폴백 0)
  스캔 3600개 처리, GICP 성공 3280 실패 319 (필터폴백 0)
  스캔 3800개 처리, GICP 성공 3458 실패 341 (필터폴백 0)
  스캔 4000개 처리, GICP 성공 3656 실패 343 (필터폴백 0)
  스캔 4200개 처리, GICP 성공 3847 실패 352 (필터폴백 0)
  스캔 4400개 처리, GICP 성공 4046 실패 353 (필터폴백 0)
  스캔 4600개 처리, GICP 성공 4241 실패 358 (필터폴백 0)
  스캔 4800개 처리, GICP 성공 4437 실패 362 (필터폴백 0)
  스캔 5000개 처리, GICP 성공 4629 실패 370 (필터폴백 0)
  스캔 5200개 처리, GICP 성공 4817 실패 382 (필터폴백 0)
  스캔 5400개 처리, GICP 성공 4998 실패 401 (필터폴백 0)
  스캔 5600개 처리, GICP 성공 5187 실패 412 (필터폴백 0)
  스캔 5800개 처리, GICP 성공 5384 실패 415 (필터폴백 0)
  스캔 6000개 처리, GICP 성공 5582 실패 417 (필터폴백 0)
  스캔 6200개 처리, GICP 성공 5771 실패 428 (필터폴백 0)
  스캔 6400개 처리, GICP 성공 5969 실패 430 (필터폴백 0)
  스캔 6600개 처리, GICP 성공 6161 실패 438 (필터폴백 0)
  스캔 6800개 처리, GICP 성공 6338 실패 461 (필터폴백 0)
  스캔 7000개 처리, GICP 성공 6523 실패 476 (필터폴백 0)
  스캔 7200개 처리, GICP 성공 6715 실패 484 (필터폴백 0)
  스캔 7400개 처리, GICP 성공 6911 실패 488 (필터폴백 0)
  스캔 7600개 처리, GICP 성공 7109 실패 490 (필터폴백 0)
  스캔 7800개 처리, GICP 성공 7298 실패 501 (필터폴백 0)
  스캔 8000개 처리, GICP 성공 7491 실패 508 (필터폴백 0)
  스캔 8200개 처리, GICP 성공 7686 실패 513 (필터폴백 0)
  스캔 8400개 처리, GICP 성공 7880 실패 519 (필터폴백 0)
  스캔 8600개 처리, GICP 성공 8051 실패 548 (필터폴백 0)
  스캔 8800개 처리, GICP 성공 8231 실패 568 (필터폴백 0)
  스캔 9000개 처리, GICP 성공 8428 실패 571 (필터폴백 0)
  스캔 9200개 처리, GICP 성공 8626 실패 573 (필터폴백 0)
  스캔 9400개 처리, GICP 성공 8821 실패 578 (필터폴백 0)
  스캔 9600개 처리, GICP 성공 9014 실패 585 (필터폴백 0)
  스캔 9800개 처리, GICP 성공 9210 실패 589 (필터폴백 0)
  스캔 10000개 처리, GICP 성공 9409 실패 590 (필터폴백 0)
  스캔 10200개 처리, GICP 성공 9607 실패 592 (필터폴백 0)
  스캔 10400개 처리, GICP 성공 9789 실패 610 (필터폴백 0)
  스캔 10600개 처리, GICP 성공 9975 실패 624 (필터폴백 0)
  스캔 10800개 처리, GICP 성공 10175 실패 624 (필터폴백 0)
  스캔 11000개 처리, GICP 성공 10375 실패 624 (필터폴백 0)
  스캔 11200개 처리, GICP 성공 10570 실패 629 (필터폴백 0)
  스캔 11400개 처리, GICP 성공 10761 실패 638 (필터폴백 0)
  스캔 11600개 처리, GICP 성공 10961 실패 638 (필터폴백 0)
  스캔 11800개 처리, GICP 성공 11161 실패 638 (필터폴백 0)
  스캔 12000개 처리, GICP 성공 11359 실패 640 (필터폴백 0)
  스캔 12200개 처리, GICP 성공 11534 실패 665 (필터폴백 0)
  스캔 12400개 처리, GICP 성공 11724 실패 675 (필터폴백 0)
  스캔 12600개 처리, GICP 성공 11923 실패 676 (필터폴백 0)
  스캔 12800개 처리, GICP 성공 12123 실패 676 (필터폴백 0)
  스캔 13000개 처리, GICP 성공 12313 실패 686 (필터폴백 0)
  스캔 13200개 처리, GICP 성공 12509 실패 690 (필터폴백 0)
  스캔 13400개 처리, GICP 성공 12706 실패 693 (필터폴백 0)
  스캔 13600개 처리, GICP 성공 12905 실패 694 (필터폴백 0)
  스캔 13800개 처리, GICP 성공 13102 실패 697 (필터폴백 0)
  스캔 14000개 처리, GICP 성공 13288 실패 711 (필터폴백 0)
  스캔 14200개 처리, GICP 성공 13486 실패 713 (필터폴백 0)
  스캔 14400개 처리, GICP 성공 13681 실패 718 (필터폴백 0)
  스캔 14600개 처리, GICP 성공 13878 실패 721 (필터폴백 0)
  스캔 14800개 처리, GICP 성공 14069 실패 730 (필터폴백 0)
  스캔 15000개 처리, GICP 성공 14259 실패 740 (필터폴백 0)
  스캔 15200개 처리, GICP 성공 14458 실패 741 (필터폴백 0)
  스캔 15400개 처리, GICP 성공 14656 실패 743 (필터폴백 0)
  스캔 15600개 처리, GICP 성공 14852 실패 747 (필터폴백 0)
  스캔 15800개 처리, GICP 성공 15029 실패 770 (필터폴백 0)
  스캔 16000개 처리, GICP 성공 15219 실패 780 (필터폴백 0)
  스캔 16200개 처리, GICP 성공 15416 실패 783 (필터폴백 0)
  스캔 16400개 처리, GICP 성공 15615 실패 784 (필터폴백 0)
  스캔 16600개 처리, GICP 성공 15813 실패 786 (필터폴백 0)
  스캔 16800개 처리, GICP 성공 15997 실패 802 (필터폴백 0)
  스캔 17000개 처리, GICP 성공 16197 실패 802 (필터폴백 0)
  스캔 17200개 처리, GICP 성공 16395 실패 804 (필터폴백 0)
  스캔 17400개 처리, GICP 성공 16589 실패 810 (필터폴백 0)
  스캔 17600개 처리, GICP 성공 16769 실패 830 (필터폴백 0)
  스캔 17800개 처리, GICP 성공 16952 실패 847 (필터폴백 0)
  스캔 18000개 처리, GICP 성공 17145 실패 854 (필터폴백 0)
  스캔 18200개 처리, GICP 성공 17341 실패 858 (필터폴백 0)
  스캔 18400개 처리, GICP 성공 17536 실패 863 (필터폴백 0)
  스캔 18600개 처리, GICP 성공 17722 실패 877 (필터폴백 0)
  스캔 18800개 처리, GICP 성공 17915 실패 884 (필터폴백 0)
  스캔 19000개 처리, GICP 성공 18114 실패 885 (필터폴백 0)
  스캔 19200개 처리, GICP 성공 18298 실패 901 (필터폴백 0)
  스캔 19400개 처리, GICP 성공 18472 실패 927 (필터폴백 0)
  스캔 19600개 처리, GICP 성공 18659 실패 940 (필터폴백 0)
  스캔 19800개 처리, GICP 성공 18849 실패 950 (필터폴백 0)
  스캔 20000개 처리, GICP 성공 19047 실패 952 (필터폴백 0)
  스캔 20200개 처리, GICP 성공 19233 실패 966 (필터폴백 0)
  스캔 20400개 처리, GICP 성공 19424 실패 975 (필터폴백 0)
  스캔 20600개 처리, GICP 성공 19620 실패 979 (필터폴백 0)
  스캔 20800개 처리, GICP 성공 19817 실패 982 (필터폴백 0)
  스캔 21000개 처리, GICP 성공 20000 실패 999 (필터폴백 0)
  스캔 21200개 처리, GICP 성공 20179 실패 1020 (필터폴백 0)
  스캔 21400개 처리, GICP 성공 20371 실패 1028 (필터폴백 0)
  스캔 21600개 처리, GICP 성공 20555 실패 1044 (필터폴백 0)
  스캔 21800개 처리, GICP 성공 20754 실패 1045 (필터폴백 0)
  스캔 22000개 처리, GICP 성공 20943 실패 1056 (필터폴백 0)
  스캔 22200개 처리, GICP 성공 21129 실패 1070 (필터폴백 0)
  스캔 22400개 처리, GICP 성공 21320 실패 1079 (필터폴백 0)
  스캔 22600개 처리, GICP 성공 21515 실패 1084 (필터폴백 0)
  스캔 22800개 처리, GICP 성공 21711 실패 1088 (필터폴백 0)
  스캔 23000개 처리, GICP 성공 21907 실패 1092 (필터폴백 0)
  스캔 23200개 처리, GICP 성공 22107 실패 1092 (필터폴백 0)
  스캔 23400개 처리, GICP 성공 22307 실패 1092 (필터폴백 0)
  스캔 23600개 처리, GICP 성공 22505 실패 1094 (필터폴백 0)
  스캔 23800개 처리, GICP 성공 22705 실패 1094 (필터폴백 0)
  스캔 24000개 처리, GICP 성공 22905 실패 1094 (필터폴백 0)
  스캔 24200개 처리, GICP 성공 23105 실패 1094 (필터폴백 0)
  스캔 24400개 처리, GICP 성공 23305 실패 1094 (필터폴백 0)
  스캔 24600개 처리, GICP 성공 23505 실패 1094 (필터폴백 0)
  스캔 24800개 처리, GICP 성공 23705 실패 1094 (필터폴백 0)
  스캔 25000개 처리, GICP 성공 23905 실패 1094 (필터폴백 0)
  스캔 25200개 처리, GICP 성공 24105 실패 1094 (필터폴백 0)
  스캔 25400개 처리, GICP 성공 24305 실패 1094 (필터폴백 0)
  스캔 25600개 처리, GICP 성공 24505 실패 1094 (필터폴백 0)
  스캔 25800개 처리, GICP 성공 24705 실패 1094 (필터폴백 0)
  스캔 26000개 처리, GICP 성공 24905 실패 1094 (필터폴백 0)
  스캔 26200개 처리, GICP 성공 25105 실패 1094 (필터폴백 0)
  스캔 26400개 처리, GICP 성공 25305 실패 1094 (필터폴백 0)
[WARN] [1787301553.389833950] [rosbag2_storage_mcap]: attempted to read in receive timestamp order with no message index
  스캔 26600개 처리, GICP 성공 25505 실패 1094 (필터폴백 0)
  스캔 26800개 처리, GICP 성공 25705 실패 1094 (필터폴백 0)
  스캔 27000개 처리, GICP 성공 25905 실패 1094 (필터폴백 0)
  스캔 27200개 처리, GICP 성공 26105 실패 1094 (필터폴백 0)
  스캔 27400개 처리, GICP 성공 26305 실패 1094 (필터폴백 0)
전처리=combo (gicp_downsample=0.3)
스캔 27598개 (TF 조회 실패로 스킵 29개)
GICP: 성공 26503, 실패(GT로 대체) 1094 (그 중 수렴했지만 이동량 상한 2.0m 초과로 기각 35), 첫 스캔이라 스킵 1
필터링: 스캔당 폴백(점 10개 미만으로 필터 후 원본 사용) 0회, 필터 전 점 338741908개 -> 필터 후 317151006개 (6.4% 감소)
baseline 점 338741908개 -> /tmp/gicp_preproc/baseline_combo.npy
방법B(combo) 점 317151006개 -> /tmp/gicp_preproc/methodb_combo.npy
[2026-08-21 17:49:25] BUILD done: combo (exit 0)
[2026-08-21 17:49:25] SCORE start: methodb_combo
[2026-08-21 18:01:57] BUILD start: combo
[2026-08-21 18:05:10] BUILD start: combo
  스캔 200개 처리, GICP 성공 169 실패 30 (필터폴백 0)
  스캔 400개 처리, GICP 성공 329 실패 70 (필터폴백 0)
  스캔 600개 처리, GICP 성공 516 실패 83 (필터폴백 0)
  스캔 800개 처리, GICP 성공 700 실패 99 (필터폴백 0)
  스캔 1000개 처리, GICP 성공 895 실패 104 (필터폴백 0)
  스캔 1200개 처리, GICP 성공 1091 실패 108 (필터폴백 0)
  스캔 1400개 처리, GICP 성공 1274 실패 125 (필터폴백 0)
  스캔 1600개 처리, GICP 성공 1450 실패 149 (필터폴백 0)
  스캔 1800개 처리, GICP 성공 1625 실패 174 (필터폴백 0)
  스캔 2000개 처리, GICP 성공 1794 실패 205 (필터폴백 0)
  스캔 2200개 처리, GICP 성공 1980 실패 219 (필터폴백 0)
  스캔 2400개 처리, GICP 성공 2173 실패 226 (필터폴백 0)
  스캔 2600개 처리, GICP 성공 2364 실패 235 (필터폴백 0)
  스캔 2800개 처리, GICP 성공 2562 실패 237 (필터폴백 0)
  스캔 3000개 처리, GICP 성공 2748 실패 251 (필터폴백 0)
  스캔 3200개 처리, GICP 성공 2942 실패 257 (필터폴백 0)
  스캔 3400개 처리, GICP 성공 3118 실패 281 (필터폴백 0)
  스캔 3600개 처리, GICP 성공 3280 실패 319 (필터폴백 0)
  스캔 3800개 처리, GICP 성공 3458 실패 341 (필터폴백 0)
  스캔 4000개 처리, GICP 성공 3656 실패 343 (필터폴백 0)
  스캔 4200개 처리, GICP 성공 3847 실패 352 (필터폴백 0)
  스캔 4400개 처리, GICP 성공 4046 실패 353 (필터폴백 0)
  스캔 4600개 처리, GICP 성공 4241 실패 358 (필터폴백 0)
  스캔 4800개 처리, GICP 성공 4437 실패 362 (필터폴백 0)
  스캔 5000개 처리, GICP 성공 4629 실패 370 (필터폴백 0)
  스캔 5200개 처리, GICP 성공 4817 실패 382 (필터폴백 0)
  스캔 5400개 처리, GICP 성공 4998 실패 401 (필터폴백 0)
  스캔 5600개 처리, GICP 성공 5187 실패 412 (필터폴백 0)
  스캔 5800개 처리, GICP 성공 5384 실패 415 (필터폴백 0)
  스캔 6000개 처리, GICP 성공 5582 실패 417 (필터폴백 0)
  스캔 6200개 처리, GICP 성공 5771 실패 428 (필터폴백 0)
  스캔 6400개 처리, GICP 성공 5969 실패 430 (필터폴백 0)
  스캔 6600개 처리, GICP 성공 6161 실패 438 (필터폴백 0)
  스캔 6800개 처리, GICP 성공 6338 실패 461 (필터폴백 0)
  스캔 7000개 처리, GICP 성공 6523 실패 476 (필터폴백 0)
  스캔 7200개 처리, GICP 성공 6715 실패 484 (필터폴백 0)
  스캔 7400개 처리, GICP 성공 6911 실패 488 (필터폴백 0)
  스캔 7600개 처리, GICP 성공 7109 실패 490 (필터폴백 0)
  스캔 7800개 처리, GICP 성공 7298 실패 501 (필터폴백 0)
  스캔 8000개 처리, GICP 성공 7491 실패 508 (필터폴백 0)
  스캔 8200개 처리, GICP 성공 7686 실패 513 (필터폴백 0)
  스캔 8400개 처리, GICP 성공 7880 실패 519 (필터폴백 0)
  스캔 8600개 처리, GICP 성공 8051 실패 548 (필터폴백 0)
  스캔 8800개 처리, GICP 성공 8231 실패 568 (필터폴백 0)
  스캔 9000개 처리, GICP 성공 8428 실패 571 (필터폴백 0)
  스캔 9200개 처리, GICP 성공 8626 실패 573 (필터폴백 0)
  스캔 9400개 처리, GICP 성공 8821 실패 578 (필터폴백 0)
  스캔 9600개 처리, GICP 성공 9014 실패 585 (필터폴백 0)
  스캔 9800개 처리, GICP 성공 9210 실패 589 (필터폴백 0)
  스캔 10000개 처리, GICP 성공 9409 실패 590 (필터폴백 0)
  스캔 10200개 처리, GICP 성공 9607 실패 592 (필터폴백 0)
  스캔 10400개 처리, GICP 성공 9789 실패 610 (필터폴백 0)
  스캔 10600개 처리, GICP 성공 9975 실패 624 (필터폴백 0)
  스캔 10800개 처리, GICP 성공 10175 실패 624 (필터폴백 0)
  스캔 11000개 처리, GICP 성공 10375 실패 624 (필터폴백 0)
  스캔 11200개 처리, GICP 성공 10570 실패 629 (필터폴백 0)
  스캔 11400개 처리, GICP 성공 10761 실패 638 (필터폴백 0)
  스캔 11600개 처리, GICP 성공 10961 실패 638 (필터폴백 0)
  스캔 11800개 처리, GICP 성공 11161 실패 638 (필터폴백 0)
  스캔 12000개 처리, GICP 성공 11359 실패 640 (필터폴백 0)
  스캔 12200개 처리, GICP 성공 11534 실패 665 (필터폴백 0)
  스캔 12400개 처리, GICP 성공 11724 실패 675 (필터폴백 0)
  스캔 12600개 처리, GICP 성공 11923 실패 676 (필터폴백 0)
  스캔 12800개 처리, GICP 성공 12123 실패 676 (필터폴백 0)
  스캔 13000개 처리, GICP 성공 12313 실패 686 (필터폴백 0)
  스캔 13200개 처리, GICP 성공 12509 실패 690 (필터폴백 0)
  스캔 13400개 처리, GICP 성공 12706 실패 693 (필터폴백 0)
  스캔 13600개 처리, GICP 성공 12905 실패 694 (필터폴백 0)
  스캔 13800개 처리, GICP 성공 13102 실패 697 (필터폴백 0)
  스캔 14000개 처리, GICP 성공 13288 실패 711 (필터폴백 0)
  스캔 14200개 처리, GICP 성공 13486 실패 713 (필터폴백 0)
  스캔 14400개 처리, GICP 성공 13681 실패 718 (필터폴백 0)
  스캔 14600개 처리, GICP 성공 13878 실패 721 (필터폴백 0)
  스캔 14800개 처리, GICP 성공 14069 실패 730 (필터폴백 0)
  스캔 15000개 처리, GICP 성공 14259 실패 740 (필터폴백 0)
  스캔 15200개 처리, GICP 성공 14458 실패 741 (필터폴백 0)
  스캔 15400개 처리, GICP 성공 14656 실패 743 (필터폴백 0)
[2026-08-21 18:49:59] BUILD start: combo
  스캔 200개 처리, GICP 성공 169 실패 30 (필터폴백 0)
  스캔 400개 처리, GICP 성공 329 실패 70 (필터폴백 0)
  스캔 600개 처리, GICP 성공 516 실패 83 (필터폴백 0)
  스캔 800개 처리, GICP 성공 700 실패 99 (필터폴백 0)
  스캔 1000개 처리, GICP 성공 895 실패 104 (필터폴백 0)
  스캔 1200개 처리, GICP 성공 1091 실패 108 (필터폴백 0)
  스캔 1400개 처리, GICP 성공 1274 실패 125 (필터폴백 0)
  스캔 1600개 처리, GICP 성공 1450 실패 149 (필터폴백 0)
  스캔 1800개 처리, GICP 성공 1625 실패 174 (필터폴백 0)
  스캔 2000개 처리, GICP 성공 1794 실패 205 (필터폴백 0)
  스캔 2200개 처리, GICP 성공 1980 실패 219 (필터폴백 0)
  스캔 2400개 처리, GICP 성공 2173 실패 226 (필터폴백 0)
  스캔 2600개 처리, GICP 성공 2364 실패 235 (필터폴백 0)
  스캔 2800개 처리, GICP 성공 2562 실패 237 (필터폴백 0)
  스캔 3000개 처리, GICP 성공 2748 실패 251 (필터폴백 0)
  스캔 3200개 처리, GICP 성공 2942 실패 257 (필터폴백 0)
  스캔 3400개 처리, GICP 성공 3118 실패 281 (필터폴백 0)
  스캔 3600개 처리, GICP 성공 3280 실패 319 (필터폴백 0)
  스캔 3800개 처리, GICP 성공 3458 실패 341 (필터폴백 0)
  스캔 4000개 처리, GICP 성공 3656 실패 343 (필터폴백 0)
  스캔 4200개 처리, GICP 성공 3847 실패 352 (필터폴백 0)
  스캔 4400개 처리, GICP 성공 4046 실패 353 (필터폴백 0)
  스캔 4600개 처리, GICP 성공 4241 실패 358 (필터폴백 0)
  스캔 4800개 처리, GICP 성공 4437 실패 362 (필터폴백 0)
  스캔 5000개 처리, GICP 성공 4629 실패 370 (필터폴백 0)
  스캔 5200개 처리, GICP 성공 4817 실패 382 (필터폴백 0)
  스캔 5400개 처리, GICP 성공 4998 실패 401 (필터폴백 0)
  스캔 5600개 처리, GICP 성공 5187 실패 412 (필터폴백 0)
  스캔 5800개 처리, GICP 성공 5384 실패 415 (필터폴백 0)
  스캔 6000개 처리, GICP 성공 5582 실패 417 (필터폴백 0)
  스캔 6200개 처리, GICP 성공 5771 실패 428 (필터폴백 0)
  스캔 6400개 처리, GICP 성공 5969 실패 430 (필터폴백 0)
  스캔 6600개 처리, GICP 성공 6161 실패 438 (필터폴백 0)
  스캔 6800개 처리, GICP 성공 6338 실패 461 (필터폴백 0)
  스캔 7000개 처리, GICP 성공 6523 실패 476 (필터폴백 0)
  스캔 7200개 처리, GICP 성공 6715 실패 484 (필터폴백 0)
  스캔 7400개 처리, GICP 성공 6911 실패 488 (필터폴백 0)
  스캔 7600개 처리, GICP 성공 7109 실패 490 (필터폴백 0)
  스캔 7800개 처리, GICP 성공 7298 실패 501 (필터폴백 0)
  스캔 8000개 처리, GICP 성공 7491 실패 508 (필터폴백 0)
  스캔 8200개 처리, GICP 성공 7686 실패 513 (필터폴백 0)
  스캔 8400개 처리, GICP 성공 7880 실패 519 (필터폴백 0)
  스캔 8600개 처리, GICP 성공 8051 실패 548 (필터폴백 0)
  스캔 8800개 처리, GICP 성공 8231 실패 568 (필터폴백 0)
  스캔 9000개 처리, GICP 성공 8428 실패 571 (필터폴백 0)
  스캔 9200개 처리, GICP 성공 8626 실패 573 (필터폴백 0)
  스캔 9400개 처리, GICP 성공 8821 실패 578 (필터폴백 0)
  스캔 9600개 처리, GICP 성공 9014 실패 585 (필터폴백 0)
  스캔 9800개 처리, GICP 성공 9210 실패 589 (필터폴백 0)
  스캔 10000개 처리, GICP 성공 9409 실패 590 (필터폴백 0)
  스캔 10200개 처리, GICP 성공 9607 실패 592 (필터폴백 0)
  스캔 10400개 처리, GICP 성공 9789 실패 610 (필터폴백 0)
  스캔 10600개 처리, GICP 성공 9975 실패 624 (필터폴백 0)
